,vaihingen_train_coordinate_list_method1,ai4gg_complexity,vaihingen_train_coordinate_list_method2,ai4gg_hybrid,ai4gg_diversity,vaihingen_train_coordinate_list_hybrid
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_400_1631,0.692058980957302,0.1384615384615384,0.829489867225716,0.0692307692307692,0.2578616352201258,0.760774424
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1200_1200,0.840753972724442,0.4608391608391609,0.563941299790356,0.8216783216783217,0.8218029350104822,0.702347636
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_200,0.785291234640317,0.093006993006993,0.9979035639413,0.0419580419580419,0.2005590496156533,0.891597399
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1600_1400,0.879064681346177,0.6573426573426573,0.83717679944095,0.7986013986013987,0.7987421383647799,0.85812074
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2302_2000,0.61627089729677,0.0566433566433566,0.915443745632425,0.0202797202797202,0.3396226415094339,0.765857321
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_600_1000,0.743615927006872,0.988111888111888,0.765199161425577,0.5034965034965035,0.037037037037037,0.754407544
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_800_1200,0.888378295841014,0.0615384615384615,0.002795248078267,0.665034965034965,0.6652690426275332,0.445586772
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_2000_1647,0.838404731414315,0.1041958041958042,0.140461215932914,0.0496503496503496,0.1313766596785464,0.489432974
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1400_800,0.804649059540231,0.5251748251748252,0.681341719077568,0.2846153846153846,0.2159329140461215,0.742995389
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_800_800,0.75841769365065,0.393006993006993,0.06219426974144,0.213986013986014,0.3710691823899371,0.410305982
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1200_400,0.880122040433943,0.7104895104895105,0.352201257861635,0.3755244755244755,0.4060097833682739,0.616161649
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_400_400,0.776494785984664,0.095104895104895,0.053808525506639,0.0433566433566433,0.3018867924528302,0.415151656
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_200_1000,0.682232047580773,0.0965034965034965,0.040531097134871,0.0447552447552447,0.3549965059399022,0.361381572
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_0_1000,0.786361992876637,0.151048951048951,0.438155136268344,0.6398601398601398,0.6401118099231307,0.612258565
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_2200_1600,0.887756240641044,0.2307692307692307,0.691823899371069,0.1258741258741258,0.0831586303284416,0.78979007
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1000_1400,0.921770240057598,0.1762237762237762,0.011879804332635,0.786013986013986,0.7861635220125787,0.466825022
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_0_200,0.833918831230415,0.2076923076923077,0.062893081761006,0.9153846153846154,0.9154437456324248,0.448405956
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_0_1400,0.821089977823411,0.6146853146853146,0.707197763801537,0.3293706293706293,0.3228511530398323,0.764143871
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1000_200,0.843656969438379,0.9356643356643356,0.749126484975542,0.5979020979020979,0.5981830887491265,0.796391727
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_400_0,0.600363445520116,0.1195804195804195,0.019566736547869,0.951048951048951,0.9510831586303284,0.309965091
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_2290_1400,0.940989905934683,0.2601398601398601,0.281621243885395,0.1426573426573426,0.2494758909853249,0.611305575
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1800_400,0.928953498603368,0.9398601398601398,0.93570929419986,0.4776223776223776,0.4514325646401118,0.932331396
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_600_1200,0.714118348057037,0.4839160839160839,0.412299091544375,0.2643356643356643,0.3431167016072676,0.56320872
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2200_1000,0.791653971927679,0.9111888111888112,0.977638015373864,0.465034965034965,0.1767994409503843,0.884645994
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1600_1600,0.829870680034412,0.3811188811188811,0.29559748427673,0.8349650349650349,0.8350803633822502,0.562734082
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2600_600,0.857843896644263,0.4132867132867133,0.596086652690426,0.8811188811188811,0.8812019566736548,0.726965275
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_400_2200,0.888387402480502,0.662937062937063,0.488469601677149,0.3496503496503497,0.1558350803633822,0.688428502
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_2739,0.929193536797081,0.9363636363636364,0.296995108315863,0.4762237762237762,0.0314465408805031,0.613094323
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_200_1000,0.795159376103884,0.6,0.405310971348707,0.3216783216783216,0.0034940600978336,0.600235174
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_600_1600,0.789210610564323,0.8041958041958042,0.465408805031447,0.4174825174825175,0.3522012578616352,0.627309708
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1200_2400,0.359526953791552,0.0314685314685314,0.735150244584207,0.5454545454545454,0.5457721872816212,0.547338599
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_200,0.8373085984725,0.2104895104895104,0.243885394828791,0.1146853146853147,0.3319357092941998,0.540596997
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1400_1000,0.849025137808575,0.2664335664335664,0.015373864430468,0.1468531468531468,0.0433263452131376,0.432199501
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_400_1200,0.790196735735807,0.5132867132867133,0.345911949685535,0.2783216783216783,0.0824598183088749,0.568054343
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_400_400,0.859902529657028,0.7783216783216783,0.491963661774982,0.6622377622377622,0.6624737945492662,0.675933096
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_200_400,0.830316318545302,0.3083916083916084,0.118798043326345,0.6755244755244756,0.6757512229210343,0.474557181
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_200_400,0.913616303939429,0.6363636363636364,0.406708595387841,0.9972027972027973,0.9972047519217332,0.66016245
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_1000_400,0.863610105576712,0.5048951048951049,0.384346610761705,0.9041958041958044,0.9042627533193572,0.623978358
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_2000,0.83911635334777,0.0958041958041958,0.974842767295598,0.044055944055944,0.060796645702306,0.90697956
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1600_0,0.908441407148343,0.4041958041958041,0.726065688329839,0.8909090909090909,0.8909853249475891,0.817253548
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_200_200,0.956156935215468,0.8853146853146853,0.151642208245982,0.8951048951048951,0.8951781970649895,0.553899572
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_2200,0.728110645294864,0.593006993006993,0.912648497554158,0.3167832167832167,0.0531097134870719,0.820379571
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_400_1647,0.79720165411375,0.965034965034965,0.861635220125786,0.7321678321678322,0.7323549965059399,0.829418437
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_200_600,0.704469461436322,0.2384615384615385,0.83088749126485,0.1307692307692307,0.5052410901467506,0.767678476
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_600_200,0.850475201706818,0.8923076923076922,0.998602375960866,0.6615384615384615,0.6617749825296995,0.924538789
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_200_600,0.848192043302092,0.4384615384615384,0.292802236198463,0.9615384615384616,0.9615653389238294,0.57049714
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2000_1600,0.768913975896661,0.7510489510489511,0.489867225716282,0.3923076923076923,0.1215932914046121,0.629390601
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_400,0.761810253740406,0.1069930069930069,0.961565338923829,0.9804195804195804,0.9804332634521312,0.861687796
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1600_400,0.617580601582092,0.3923076923076923,0.073375262054507,0.2132867132867133,0.4751921733053808,0.345477932
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2301_1600,0.739552192372891,0.6797202797202797,0.540880503144654,0.3587412587412587,0.3570929419986023,0.640216348
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1739_0,0.756125993696237,0.0846153846153846,0.364779874213836,0.6867132867132867,0.686932215234102,0.560452934
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_400_800,0.642375829219957,0.0573426573426573,0.814814814814815,0.0209790209790209,0.2802236198462614,0.728595322
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2400_600,0.851188116826549,0.8440559440559441,0.418588399720475,0.8776223776223776,0.8777078965758212,0.634888258
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_2200_1000,0.927363993363132,0.0643356643356642,0.025157232704403,0.8405594405594405,0.8406708595387841,0.476260613
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_0_1647,0.769995188294303,0.2958041958041958,0.993710691823899,0.1643356643356643,0.0971348707197763,0.88185294
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2400_0,0.934814267707065,0.9307692307692308,0.150943396226415,0.993006993006993,0.9930118798043326,0.542878832
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_1600,0.826147162062068,0.2895104895104895,0.490566037735849,0.1601398601398601,0.090146750524109,0.6583566
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1800_0,0.932714790655498,0.7321678321678322,0.252969951083159,0.5748251748251748,0.5751222921034241,0.592842371
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_1000,0.798845739421801,0.2909090909090909,0.56743535988819,0.1608391608391608,0.0656883298392732,0.68314055
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_800_1000,0.845896681131084,0.4783216783216782,0.576519916142558,0.2601398601398601,0.0013976240391334,0.711208299
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_200_1600,0.909428135444519,0.6447552447552447,0.877707896575821,0.862937062937063,0.8630328441649197,0.893568016
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1200_1000,0.921191234920077,0.7643356643356644,0.175401816911251,0.9566433566433566,0.9566736547868624,0.548296526
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1000_600,0.825868203308299,0.4699300699300699,0.957372466806429,0.2545454545454545,0.3123689727463312,0.891620335
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1800_1200,0.814118225869951,0.7685314685314686,0.438853948287911,0.7,0.70020964360587,0.626486087
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_600_1400,0.688705346861157,0.051048951048951,0.658280922431866,0.0174825174825175,0.1362683438155136,0.673493135
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_2000_1647,0.78586360540623,0.8363636363636364,0.757512229210342,0.4328671328671328,0.3151642208245981,0.771687917
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_2200_1400,0.801194535180355,0.2769230769230769,0.261355695317959,0.1517482517482518,0.2187281621243885,0.531275115
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1800_200,0.869329988012577,0.4363636363636364,0.137665967854647,0.2384615384615385,0.1104122990915443,0.503497978
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_200_1663,0.867190970975596,0.7909090909090909,0.548567435359888,0.4083916083916084,0.03424178895877,0.707879203
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_400_2400,0.74758892125932,0.5979020979020979,0.561146051712089,0.3202797202797203,0.0468204053109713,0.654367486
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1200_2000,0.877752890575436,0.3174825174825174,0.90356394129979,0.5321678321678321,0.5324947589098532,0.890658416
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_400_1400,0.895529094324551,0.8573426573426574,0.420684835779175,0.9916083916083916,0.9916142557651992,0.658106965
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_0_800,0.910608928618949,0.3538461538461538,0.514325646401118,0.1965034965034965,0.3130677847658979,0.712467288
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_200_1647,0.916452533119935,0.9335664335664337,0.633123689727463,0.4748251748251748,0.4458420684835779,0.774788111
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1600_1000,0.819153719353933,0.5552447552447553,0.113207547169811,0.6118881118881119,0.6121593291404612,0.466180633
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_200_1740,0.79767645995207,0.5748251748251748,0.162124388539483,0.7538461538461538,0.7540181691125087,0.479900424
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1400_0,0.859299122420497,0.6307692307692307,0.243186582809224,0.3342657342657342,0.1761006289308176,0.551242853
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2200_1200,0.807751293877526,0.7377622377622377,0.46261355695318,0.6503496503496504,0.6505939902166318,0.635182425
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_800_200,0.898075801918852,0.676923076923077,0.234800838574423,0.355944055944056,0.3885394828791055,0.56643832
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2299_1600,0.548754402537722,0.0671328671328671,0.030747728860937,0.0265734265734265,0.4835779175401817,0.289751066
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_200_200,0.930545155531693,0.9692307692307692,0.262753319357093,0.9713286713286712,0.9713487071977638,0.596649237
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1400_400,0.773185402766795,0.0783216783216783,0.590496156533892,0.916083916083916,0.9161425576519916,0.68184078
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1800_0,0.925655422615078,0.3937062937062937,0.090146750524109,0.2146853146853147,0.493361285814116,0.507901087
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_2200_0,0.921016035347492,0.7195804195804196,0.487770789657582,0.9468531468531468,0.946890286512928,0.704393413
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2200_0,0.942210407534757,0.3258741258741259,0.018867924528302,0.1818181818181817,0.1369671558350803,0.480539166
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_2200_0,0.720402885609607,0.4321678321678321,0.651991614255765,0.8153846153846154,0.8155136268343816,0.68619725
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_400_2000,0.25520229159074,0.0062937062937062,0.665269042627533,0.6692307692307693,0.6694619147449337,0.460235667
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_2290_400,0.695813285456698,0.0426573426573426,0.115303983228512,0.0125874125874125,0.4248777078965758,0.405558634
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_200_1631,0.788778925424677,0.6433566433566433,0.460517120894479,0.3419580419580419,0.3731656184486373,0.624648023
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1000_2000,0.826757708990895,0.4216783216783216,0.839972047519217,0.2286713286713286,0.0670859538784067,0.833364878
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_200_1600,0.852308842041826,0.5958041958041957,0.473794549266247,0.9734265734265736,0.973445143256464,0.663051696
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1527_0,0.534854888698401,0.4923076923076923,0.992313067784766,0.2692307692307693,0.2348008385744235,0.763583978
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_800_200,0.845230364185727,0.1503496503496503,0.101327742837177,0.5531468531468531,0.5534591194968553,0.473279054
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_200_400,0.859950008067438,0.3902097902097902,0.074074074074074,0.9692307692307692,0.9692522711390636,0.467012041
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_400_400,0.730914751293597,0.6958041958041958,0.241090146750524,0.3671328671328671,0.3822501747030049,0.486002449
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_400_600,0.895221174718473,0.5692307692307692,0.746331236897275,0.3027972027972028,0.0642907058001397,0.820776206
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_400_0,0.873209003484246,0.3615384615384616,0.037037037037037,0.1999999999999999,0.389937106918239,0.45512302
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_600_0,0.875625012327804,0.806993006993007,0.174004192872117,0.4181818181818182,0.4039133473095737,0.524814603
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_600_2600,0.779572482384054,0.0041958041958042,0.587002096436059,0.0,0.4912648497554158,0.683287289
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_600_1400,0.652945051518765,0.1741258741258741,0.454926624737946,0.0895104895104895,0.193570929419986,0.553935838
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1600_400,0.909509535543666,0.8384615384615385,0.443046820405311,0.7286713286713287,0.7288609364081062,0.676278178
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1400_1000,0.88058743535365,0.8601398601398601,0.656883298392732,0.9216783216783216,0.9217330538085255,0.768735367
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2000_800,0.599907157239896,0.1405594405594405,0.875611460517121,0.0713286713286713,0.4025157232704403,0.737759309
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_400_2200,0.881240374884676,0.4818181818181818,0.652690426275332,0.262937062937063,0.3480083857442348,0.766965401
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1600_1724,0.443037098256155,0.320979020979021,0.018169112508735,0.1797202797202797,0.4325646401118099,0.230603105
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1000_1200,0.88257418242344,0.9174825174825176,0.713487071977638,0.4678321678321678,0.2941998602375961,0.798030627
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_1025_0,0.863053296514554,0.8167832167832167,0.354297693920335,0.5377622377622377,0.5380852550663872,0.608675495
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1400_600,0.659254257414579,0.1818181818181817,0.604472396925227,0.7524475524475525,0.7526205450733753,0.631863327
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2299_1000,0.734094576807437,0.1629370629370629,0.029350104821803,0.8034965034965035,0.803633822501747,0.381722341
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_200_1800,0.931188999290343,0.6811188811188811,0.347309573724668,0.6594405594405595,0.6596785464709993,0.639249287
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_800_0,0.818571926802296,0.8937062937062937,0.312368972746331,0.4559440559440559,0.2529699510831586,0.56547045
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_2290_1000,0.86659707246168,0.0524475524475525,0.013976240391335,0.0181818181818181,0.1236897274633123,0.440286656
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_0_1000,0.755118764594102,0.6454545454545455,0.092941998602376,0.3433566433566434,0.323549965059399,0.424030382
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1000_200,0.756101042808093,0.3846153846153846,0.828791055206149,0.7384615384615385,0.7386443046820406,0.792446049
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1600_200,0.854017967012569,0.2279720279720279,0.610062893081761,0.7867132867132867,0.7868623340321453,0.73204043
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_800_200,0.778891179691854,0.948951048951049,0.306778476589797,0.4832167832167832,0.4451432564640112,0.542834828
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1800_0,0.940294486864565,0.7951048951048951,0.826694619147449,0.4111888111888112,0.1774982529699511,0.883494553
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1600_0,0.820156612478555,0.8132867132867133,0.337526205450734,0.4230769230769231,0.4828791055206149,0.578841409
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_800_0,0.911816416852929,0.237062937062937,0.786862334032145,0.13006993006993,0.2124388539482879,0.849339375
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1200_1200,0.775308684226236,0.1909090909090909,0.911250873515024,0.0999999999999999,0.0964360587002096,0.843279779
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1400_1200,0.701076705738558,0.1223776223776224,0.433263452131377,0.7811188811188812,0.7812718378756115,0.567170079
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1600_800,0.67583101459227,0.7293706293706294,0.552760307477289,0.7734265734265734,0.7735849056603774,0.614295661
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_600_800,0.651858362096897,0.1076923076923076,0.890286512928022,0.9454545454545454,0.9454926624737946,0.771072438
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2000_0,0.824032987242115,0.2587412587412587,0.323549965059399,0.6825174825174825,0.6827393431167016,0.573791476
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_0_600,0.70099839733265,0.0818181818181817,0.023759608665269,0.0342657342657343,0.2264150943396226,0.362379003
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1600_1400,0.944695661613181,1.0,1.0,0.5104895104895104,0.2292103424178896,0.972347831
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1200_400,0.906320885935239,0.1559440559440559,0.010482180293501,0.0811188811188811,0.1334730957372467,0.458401533
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_2200_600,0.836610701700947,0.4594405594405594,0.06848357791754,0.2489510489510489,0.4758909853249476,0.45254714
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_200_2000,0.922097932373162,0.9230769230769232,0.821802935010482,0.5146853146853148,0.5150244584206848,0.871950434
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_800_2000,0.821819606560722,0.7916083916083916,0.559748427672956,0.6363636363636364,0.636617749825297,0.690784017
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_800_1663,0.694504407071855,0.1447552447552447,0.095038434661076,0.6524475524475524,0.6526904262753319,0.394771421
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_800_1200,0.725403278323247,0.7174825174825175,0.888190076869322,0.379020979020979,0.3144654088050314,0.806796678
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_400_600,0.783280884204217,0.4188811188811189,0.371767994409504,0.7909090909090909,0.7910552061495457,0.577524439
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_200_1600,0.253200308830542,0.0048951048951049,0.654088050314465,0.523076923076923,0.5234102026554857,0.45364418
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1600_800,0.786222024479732,0.7587412587412588,0.273235499650594,0.6958041958041958,0.6960167714884696,0.529728762
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_0_400,0.426472055824727,0.5272727272727273,0.192872117400419,0.286013986013986,0.0999301187980433,0.309672087
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_600_400,0.324952021244002,0.4671328671328671,0.6701607267645,0.9832167832167832,0.9832285115303984,0.497556374
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1000_0,0.710505316007933,0.7146853146853147,0.111809923130678,0.8748251748251749,0.8749126484975541,0.41115762
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_800_0,0.949708899252686,0.9097902097902096,0.614954577218728,0.4643356643356643,0.0733752620545073,0.782331738
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_2301_200,0.740508954608937,0.3727272727272727,0.526904262753319,0.2055944055944055,0.2760307477288609,0.633706609
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_200_0,0.729077340070877,0.2419580419580419,0.751921733053808,0.7797202797202797,0.779874213836478,0.740499537
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2313_1000,0.686480718719298,0.123076923076923,0.424877707896576,0.6062937062937063,0.6065688329839273,0.555679213
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1400_1600,0.923812306158789,0.5643356643356643,0.573025856044724,0.3006993006993007,0.2389937106918239,0.748419081
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1000_1600,0.839021918148306,0.6195804195804195,0.595387840670859,0.9104895104895104,0.9105520614954578,0.717204879
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1600_1600,0.851392907543914,0.6825174825174825,0.63382250174703,0.3601398601398601,0.0020964360587002,0.742607705
